checkpoint,condition,train_seed,comm_enabled,eval_seed,eval_policy,ablation,history_intervention,sender_remap,cross_play,scope,key,n_rounds,coop_rate,avg_reward,p_all_cooperate,avg_welfare,p_coop_given_m0,p_coop_given_m1,checkpoint_episode,suite_kind,observability_mode,public_signal_sigma
<SOURCE_VECSTRAIGHT_REPO>/hetzner-results/phase3_vecstraight_clean_msgsource_learned_15seeds_hetzner_20260410/train/cond1_seed101_ep50000.pt,cond1,101,1,9001,greedy,none,none,none,none,regime,cooperative,5917,0.6270491803278688,14.032786885245901,0.029913807672807165,56.131147540983605,,,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/hetzner-results/phase3_vecstraight_clean_msgsource_learned_15seeds_hetzner_20260410/train/cond1_seed101_ep50000.pt,cond1,101,1,9001,greedy,none,none,none,none,regime,mixed,18795,0.17406225059856345,5.547698856078744,0.00047885075818036713,22.190795424314977,,,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/hetzner-results/phase3_vecstraight_clean_msgsource_learned_15seeds_hetzner_20260410/train/cond1_seed101_ep50000.pt,cond1,101,1,9001,greedy,none,none,none,none,f_value,0.500,5288,0.0,4.0,0.0,16.0,0.0,0.0,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/hetzner-results/phase3_vecstraight_clean_msgsource_learned_15seeds_hetzner_20260410/train/cond1_seed101_ep50000.pt,cond1,101,1,9001,greedy,none,none,none,none,f_value,1.500,5824,0.004721840659340659,4.009443681318682,0.0,16.037774725274726,0.005810414476232638,0.00471417456176484,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/hetzner-results/phase3_vecstraight_clean_msgsource_learned_15seeds_hetzner_20260410/train/cond1_seed101_ep50000.pt,cond1,101,1,9001,greedy,none,none,none,none,f_value,2.500,6298,0.1352016513178787,4.811209907907272,0.0,19.244839631629088,0.1568751829803845,0.12900601919635596,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/hetzner-results/phase3_vecstraight_clean_msgsource_learned_15seeds_hetzner_20260410/train/cond1_seed101_ep50000.pt,cond1,101,1,9001,greedy,none,none,none,none,f_value,3.500,6673,0.35853439232728906,7.585343923272891,0.0013487187172186424,30.341375693091564,0.38827314980336075,0.3590182648401826,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/hetzner-results/phase3_vecstraight_clean_msgsource_learned_15seeds_hetzner_20260410/train/cond1_seed101_ep50000.pt,cond1,101,1,9001,greedy,none,none,none,none,f_value,5.000,5917,0.6270491803278688,14.032786885245901,0.029913807672807165,56.131147540983605,0.7953203465592407,0.6255145779399907,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/hetzner-results/phase3_vecstraight_clean_msgsource_learned_15seeds_hetzner_20260410/train/cond1_seed1111_ep100000.pt,cond1,1111,1,9001,greedy,none,none,none,none,regime,competitive,5288,0.0024583963691376704,3.995083207261725,0.0,15.9803328290469,,,100000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/hetzner-results/phase3_vecstraight_clean_msgsource_learned_15seeds_hetzner_20260410/train/cond1_seed1111_ep100000.pt,cond1,1111,1,9001,greedy,none,none,none,none,regime,cooperative,5917,0.6300912624640865,14.081460199425385,0.1558222071995944,56.32584079770154,,,100000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/hetzner-results/phase3_vecstraight_clean_msgsource_learned_15seeds_hetzner_20260410/train/cond1_seed1111_ep100000.pt,cond1,1111,1,9001,greedy,none,none,none,none,regime,mixed,18795,0.2422053737696196,6.177361000266028,0.009204575685022613,24.709444001064114,,,100000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/hetzner-results/phase3_vecstraight_clean_msgsource_learned_15seeds_hetzner_20260410/train/cond1_seed1111_ep100000.pt,cond1,1111,1,9001,greedy,none,none,none,none,f_value,0.500,5288,0.0024583963691376704,3.995083207261725,0.0,15.9803328290469,0.0022451514282984617,0.002901554404145078,100000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/hetzner-results/phase3_vecstraight_clean_msgsource_learned_15seeds_hetzner_20260410/train/cond1_seed1111_ep100000.pt,cond1,1111,1,9001,greedy,none,none,none,none,f_value,1.500,5824,0.01193337912087912,4.023866758241758,0.0,16.095467032967033,0.014221432142658742,0.011563599798893917,100000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/hetzner-results/phase3_vecstraight_clean_msgsource_learned_15seeds_hetzner_20260410/train/cond1_seed1111_ep100000.pt,cond1,1111,1,9001,greedy,none,none,none,none,f_value,2.500,6298,0.16048745633534456,4.962924738012068,0.00015878056525881233,19.85169895204827,0.14755476668690737,0.1642724949325813,100000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/hetzner-results/phase3_vecstraight_clean_msgsource_learned_15seeds_hetzner_20260410/train/cond1_seed1111_ep100000.pt,cond1,1111,1,9001,greedy,none,none,none,none,f_value,3.500,6673,0.5203057095759029,9.203057095759029,0.02577551326240072,36.812228383036114,0.45185144307709285,0.527052345811188,100000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/hetzner-results/phase3_vecstraight_clean_msgsource_learned_15seeds_hetzner_20260410/train/cond1_seed1111_ep100000.pt,cond1,1111,1,9001,greedy,none,none,none,none,f_value,5.000,5917,0.6300912624640865,14.081460199425385,0.1558222071995944,56.32584079770154,0.6402559477797819,0.6188052504687919,100000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/hetzner-results/phase3_vecstraight_clean_msgsource_learned_15seeds_hetzner_20260410/train/cond1_seed1111.pt,cond1,1111,1,9001,greedy,none,none,none,none,regime,competitive,5288,9.455370650529501e-05,3.9998108925869893,0.0,15.999243570347957,,,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/hetzner-results/phase3_vecstraight_clean_msgsource_learned_15seeds_hetzner_20260410/train/cond1_seed1111.pt,cond1,1111,1,9001,greedy,none,none,none,none,regime,cooperative,5917,0.7139175257731959,15.422680412371134,0.24488761196552306,61.69072164948454,,,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/hetzner-results/phase3_vecstraight_clean_msgsource_learned_15seeds_hetzner_20260410/train/cond1_seed1111.pt,cond1,1111,1,9001,greedy,none,none,none,none,regime,mixed,18795,0.23506251662676245,6.2398510242085665,0.010375099760574621,24.959404096834266,,,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/hetzner-results/phase3_vecstraight_clean_msgsource_learned_15seeds_hetzner_20260410/train/cond1_seed1111.pt,cond1,1111,1,9001,greedy,none,none,none,none,f_value,0.500,5288,9.455370650529501e-05,3.9998108925869893,0.0,15.999243570347957,9.455370650529501e-05,0.0,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/hetzner-results/phase3_vecstraight_clean_msgsource_learned_15seeds_hetzner_20260410/train/cond1_seed1111.pt,cond1,1111,1,9001,greedy,none,none,none,none,f_value,1.500,5824,0.002661401098901099,4.005322802197802,0.0,16.021291208791208,0.0026616296041899203,0.0018653147120719343,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/hetzner-results/phase3_vecstraight_clean_msgsource_learned_15seeds_hetzner_20260410/train/cond1_seed1111.pt,cond1,1111,1,9001,greedy,none,none,none,none,f_value,2.500,6298,0.07772308669418863,4.466338520165132,0.0,17.865354080660527,0.0742933075622131,0.07904147313905216,150000,comm,private,
