rule_name,receiver_seed,f_value,n_donors,predicted_coop_rate_mean,natural_coop_rate,sender_shuffle_coop_rate,public_random_coop_rate,identity_coop_rate_mean,flipall_coop_rate_mean,best_aligned_coop_rate_mean,predicted_minus_natural_mean,predicted_minus_sender_shuffle_mean,predicted_minus_public_random_mean,predicted_minus_identity_mean,predicted_minus_flipall_mean,predicted_minus_best_aligned_mean
weighted_slot_sign,404,5.000,14,0.8961211231490187,0.7871387527463244,0.9197228325164778,0.8177261823166552,0.8797529517958864,0.895169971925607,0.9240407244099191,0.1089823704026945,-0.023601709367459273,0.07839494083236336,0.01636817135313221,0.0009511512234115742,-0.02791960126090042
weighted_slot_sign,505,3.500,14,0.8492662147430077,0.8941630451071484,0.812603027124232,0.8075315522045566,0.8386779178433995,0.8507806827640937,0.894793808380834,-0.044896830364140564,0.03666318761877567,0.04173466253845097,0.010588296899608067,-0.0015144680210860209,-0.04552759363782636
weighted_slot_sign,505,5.000,14,0.9901506243156157,0.984071319925638,0.9798884569883389,0.9847069910897873,0.9746731102411937,0.989894981958574,0.9932863323935287,0.006079304389977653,0.010262167327276956,0.005443633225828122,0.015477514074422003,0.0002556423570418013,-0.003135708077912913
weighted_slot_sign,606,3.500,14,0.539787091244483,0.5634272441180881,0.45995054698036864,0.5254466480904769,0.47956629678118146,0.5332000216285268,0.5622944431127966,-0.02364015287360487,0.07983654426411436,0.014340443154006078,0.06022079446330148,0.006587069615956267,-0.022507351868313537
weighted_slot_sign,606,5.000,14,0.9815091550599481,0.9847895893189113,0.9830150414061177,0.9828221384509935,0.9756194829811268,0.9852685900076751,0.9904473540277708,-0.003280434258963627,-0.0015058863461699934,-0.0013129833910459077,0.005889672078821366,-0.0037594349477271327,-0.008938198967822839
weighted_slot_sign,707,3.500,14,0.89281263073368,0.880263749438034,0.9014311404166045,0.9428372397967545,0.8805037089095826,0.9058446359791166,0.920985010213755,0.01254888129564609,-0.008618509682924253,-0.05002460906307464,0.012308921824097374,-0.013032005245436564,-0.028172379480074932
weighted_slot_sign,707,5.000,14,0.9904268339078784,0.9295673483184045,0.9706354571573429,0.9998714873200819,0.9909927370049149,0.9883892205735475,0.9961916008845735,0.060859485589473905,0.019791376750535272,-0.00944465341220374,-0.0005659030970363339,0.0020376133343309693,-0.005764766976694964
weighted_slot_sign,808,3.500,14,0.6320093872589309,0.7361007043308857,0.5598306608721713,0.6008031470250776,0.6323035036950417,0.5769529491724431,0.6817292396502933,-0.10409131707195475,0.07217872638675946,0.03120624023385308,-0.0002941164361109083,0.055056438086487865,-0.04971985239136242
weighted_slot_sign,808,5.000,14,0.801944124551136,0.8688524590163934,0.7512252830826432,0.6990233036326251,0.7776203710532918,0.7605866859929602,0.837928810115428,-0.06690833446525749,0.05071884146849267,0.10292082091851082,0.024323753497843985,0.04135743855817566,-0.03598468556429203
weighted_slot_sign,909,3.500,14,0.7310731982525647,0.8388281132923723,0.7653229432039563,0.6162924110801508,0.7410868594605626,0.7111134994787667,0.7745708509178796,-0.1077549150398077,-0.03424974495139164,0.11478078717241383,-0.010013661207998173,0.019959698773797822,-0.043497652665315155
weighted_slot_sign,909,5.000,14,0.8844312489296274,0.9645090417441272,0.8852881527801254,0.7979780671692941,0.8209747189703709,0.8645837798550906,0.9014827847881851,-0.08007779281449953,-0.000856903850497502,0.08645318176033348,0.06345652995925659,0.01984746907453681,-0.017051535858557596
weighted_slot_sign,1111,3.500,14,0.47330796312358775,0.5863929267196165,0.40023227933463207,0.4633666612030814,0.4323296300551229,0.47896825832975315,0.541619175380949,-0.11308496359602851,0.07307568378895575,0.009941301920506417,0.04097833306846501,-0.005660295206165368,-0.06831121225736114
weighted_slot_sign,1111,5.000,14,0.6674240998536282,0.7139175257731959,0.5786716241338519,0.6320681973954764,0.6536129787020476,0.6743027441684969,0.7397444436612745,-0.046493425919567774,0.0887524757197765,0.035355902458151754,0.013811121151580492,-0.006878644314868803,-0.07232034380764607
weighted_slot_sign,1212,3.500,14,0.7089937330438342,0.7794470253259403,0.7426195114641091,0.6875512211112931,0.7294466917022963,0.6954746390776256,0.7534271720457414,-0.07045329228210624,-0.033625778420274983,0.021442511932540924,-0.020452958658462115,0.013519093966208493,-0.044433439001907216
weighted_slot_sign,1212,5.000,14,0.9068219515594229,0.8335305053236438,0.9170187595065064,0.8485692254969158,0.898136069201276,0.9304013999160957,0.9412226598668704,0.07329144623577918,-0.010196807947083799,0.05825272606250718,0.008685882358146966,-0.023579448356672812,-0.034400708307447424
weighted_slot_sign,1313,3.500,14,0.8233419238516034,0.7564064139067883,0.7759628353064586,0.953081462055401,0.8167512385161093,0.8018930684004113,0.8683381705469081,0.06693550994481491,0.047379088545144624,-0.12973953820379733,0.006590685335494054,0.021448855451192073,-0.04499624669530472
weighted_slot_sign,1313,5.000,14,0.9076412855557834,0.9349754943383474,0.8248690214635795,0.8680174777244686,0.9054249109940763,0.85834461425833,0.9262913890488162,-0.02733420878256357,0.08277226409220403,0.03962380783131477,0.0022163745617074238,0.049296671297453576,-0.018650103493032717
weighted_slot_sign,1414,3.500,14,0.8054466490698016,0.9097482391727857,0.8301363704480741,0.6098180626126865,0.7070778861286942,0.790908619671428,0.8300038741039293,-0.10430159010298415,-0.02468972137827264,0.1956285864571152,0.09836876294110748,0.01453802939837373,-0.02455722503412758
weighted_slot_sign,1414,5.000,14,0.9476623186618537,0.9959861416258241,0.948960621936792,0.9150102810143933,0.9067770964251594,0.9292565065617675,0.9619693818716606,-0.04832382296397026,-0.0012983032749386916,0.03265203764746021,0.040885222236694274,0.018405812100085992,-0.014307063209806974
weighted_slot_sign,1515,3.500,14,0.6385694787269406,0.790986063239922,0.5499400569459015,0.5639239468939518,0.5993029133991454,0.6616278000896264,0.7061174575740937,-0.15241658451298137,0.08862942178103927,0.07464553183298883,0.03926656532779525,-0.023058321362685714,-0.06754797884715286
weighted_slot_sign,1515,5.000,14,0.808220494890526,0.8536842994760859,0.7374514111881022,0.735263879369431,0.80113594723737,0.8187197512086433,0.8490348827234419,-0.04546380458555987,0.07076908370242387,0.07295661552109478,0.007084547653155955,-0.010499256318117323,-0.040814387832916015
weighted_slot_sign,1616,3.500,14,0.42341550824975605,0.44702532594035654,0.26554772965682594,0.36219472217669235,0.38664743369353655,0.3930482634100817,0.46358543016240733,-0.02360981769060064,0.15786777859293002,0.06122078607306367,0.036768074556219485,0.0303672448396743,-0.040169921912651285
weighted_slot_sign,1616,5.000,14,0.8612995512680298,0.8475156329220889,0.833403751901301,0.7641792323509253,0.810731831687767,0.8512019875991231,0.8861435661850753,0.013783918345940909,0.02789579936672844,0.09712031891710445,0.05056771958026289,0.010097563668906675,-0.024844014917045448
